tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
29144	Chanos chanos	115828101	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		14	NC_044508.1	2615349	2617205	minus	3		
29144	Chanos chanos	115824044	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC115824044		11	NC_044505.1	19242473	19244340	minus	3		
29144	Chanos chanos	115819499	0	live	si:dkey-74k8.3		transmembrane protein 109-like	transmembrane protein 109-like		1	NC_044495.1	32661967	32664809	plus	4		
63155	Archocentrus centrarchus	115786330	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_044354.1	12658892	12664974	plus	3		
63155	Archocentrus centrarchus	115776792	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC115776792		Un	NW_022060264.1	618512	622145	plus	3		
1825980	Gopherus evgoodei	115660931	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		13	NC_044334.1	9485551	9494717	minus	3		
2489341	Strigops habroptila	115614345	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		11	NC_046360.1	4157582	4163432	minus	3		
61383	Lynx canadensis	115528256	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		D3	NC_044314.2	88712641	88741598	plus	3		
59729	Taeniopygia guttata	115495425	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		5	NC_044217.2	8269194	8271505	plus	4		
375764	Sphaeramia orbicularis	115425281	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_043965.1	24793730	24802106	plus	3		
375764	Sphaeramia orbicularis	115418938	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC115418938		1	NC_043957.1	26489331	26496534	minus	3		
586833	Myripristis murdjan	115365329	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_043988.1	19364521	19382206	minus	4		
586833	Myripristis murdjan	115360984	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC115360984		1	NC_043980.1	38525009	38529689	plus	3		
223781	Aquila chrysaetos chrysaetos	115352055	0	live	TMEM109		transmembrane protein 109	LOW QUALITY PROTEIN: transmembrane protein 109		16	NC_044019.1	28506698	28509465	plus	4		
223781	Aquila chrysaetos chrysaetos	115346229	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		9	NC_044012.1	33079721	33086039	minus	4		
37032	Suricata suricatta	115278025	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		14	NC_043713.1	84865093	84880569	plus	4		
8023	Oncorhynchus nerka	115111246	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		LG27	NC_042561.1	1326283	1331993	plus	3		
40151	Monodon monoceros	114900544	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_021703765.1	81893007	81911114	plus	3		
158456	Betta splendens	114861669	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_040889.2	22242473	22246558	minus	3		
9258	Ornithorhynchus anatinus	114808872	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		2	NC_041729.1	15129103	15145146	minus	3		
10041	Peromyscus leucopus	114710201	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		23	NC_051082.1	16741616	16754464	plus	3		
27687	Erpetoichthys calabaricus	114668382	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		18	NC_041411.2	20036654	20045774	minus	3		
491861	Grammomys surdaster	114629477	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		Un	NW_021604729.1	552812	563898	plus	4		
64176	Podarcis muralis	114586477	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		16	NC_041327.1	41671793	41686864	minus	3		
89673	Phyllostomus discolor	114509724	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		13	NC_040915.2	42875595	42887360	minus	3		
89673	Phyllostomus discolor	114499501	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		6	NC_040908.2	162171028	162179458	plus	4		
34886	Eumetopias jubatus	114220471	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_020998692.1	9243423	9251395	minus	4		
34886	Eumetopias jubatus	114197816	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020998764.1	85266	109803	plus	3		
93162	Marmota flaviventris	114079909	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		Un	NW_023144732.1	7205333	7224715	plus	3		
9704	Zalophus californianus	113914248	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		11	NC_045605.1	102922875	102930920	plus	4		
9704	Zalophus californianus	113912494	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		14	NC_045608.1	5242268	5267928	minus	4		
215358	Larimichthys crocea	113746681	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC113746681		X	NC_040020.1	36805957	36813676	minus	3		
90247	Lagenorhynchus obliquidens	113629977	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020837972.1	19101097	19122054	plus	3		
8005	Electrophorus electricus	113587768	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_049543.1	412852	417133	minus	3		
8005	Electrophorus electricus	113571516	0	live	tmem109		transmembrane protein 109	transmembrane protein 109		11	NC_049545.1	2001671	2005579	plus	4		
310915	Pangasianodon hypophthalmus	113542740	0	live	si:dkey-74k8.3		uncharacterized si:dkey-74k8.3	uncharacterized protein si:dkey-74k8.3		7	NC_069716.1	6151740	6159095	plus	3		
310915	Pangasianodon hypophthalmus	113539481	0	live	tmem109	PHYPO_G00175970	transmembrane protein 109	uncharacterized protein tmem109		3	NC_069712.1	8831958	8835420	plus	3		
8673	Pseudonaja textilis	113446493	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020769392.1	156289	163809	minus	3		
8663	Notechis scutatus	113427548	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020717312.1	43282	51230	minus	3		
9644	Ursus arctos	113266871	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_026623030.1	26366483	26394640	plus	4		
9999	Urocitellus parryii	113195865	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		Un	NW_020540254.1	179384	189405	plus	4		
9999	Urocitellus parryii	113192775	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		Un	NW_020540169.1	2240275	2261503	plus	3		
205130	Mastacembelus armatus	113138446	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		9	NC_046641.1	13970794	13975712	minus	3		
308060	Apteryx rowi	112962540	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020447752.1	2203941	2210220	minus	3		
9627	Vulpes vulpes	112933818	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020356567.1	3932159	3948828	minus	2		
34884	Callorhinus ursinus	112829470	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_020312886.1	9261846	9269796	minus	4		
286419	Canis lupus dingo	112676436	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		26	NC_064268.1	5255000	5282786	minus	4		
1706337	Neophocaena asiaeorientalis asiaeorientalis	112408856	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_020174645.1	3941670	3949212	minus	2		
74940	Oncorhynchus tshawytscha	112246710	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		LG04	NC_056432.1	8763778	8771495	minus	3		
74940	Oncorhynchus tshawytscha	112231833	0	live	tmem109		transmembrane protein 109	transmembrane protein 109		LG34	NC_056462.1	8415041	8417270	minus	3		
1841481	Seriola lalandi dorsalis	111652910	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_019524663.1	417409	423673	plus	3		
1841481	Seriola lalandi dorsalis	111647599	0	live	tmem109		transmembrane protein 109	uncharacterized protein LOC111647599		Un	NW_019525549.1	2069936	2079024	minus	3		
80972	Amphiprion ocellaris	111575630	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		6	NC_072771.1	26338355	26344819	minus	3		
591936	Piliocolobus tephrosceles	111544828	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		13	NC_045446.1	12807163	12817054	minus	4		
591936	Piliocolobus tephrosceles	111538740	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		10	NC_045443.1	122840594	122877821	plus	3		
9749	Delphinapterus leucas	111186925	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_022098052.1	31003968	31026707	plus	3		
391180	Enhydra lutris kenyoni	111156439	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_019154130.1	3615432	3642000	minus	3		
391180	Enhydra lutris kenyoni	111149672	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_019154106.1	10532390	10540358	minus	4		
80966	Acanthochromis polyacanthus	110968698	0	live	tmem109		transmembrane protein 109	transmembrane protein 109		3	NC_067115.1	44388395	44394412	plus	3		
80966	Acanthochromis polyacanthus	110950885	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		7	NC_067119.1	18944114	18950374	plus	3		
29088	Neomonachus schauinslandi	110588324	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		14	NC_058416.1	87519554	87546532	plus	3		
29088	Neomonachus schauinslandi	110575873	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		11	NC_058413.1	10494495	10502441	minus	4		
10047	Meriones unguiculatus	110554563	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		4	NC_083352.1	86299789	86317816	minus	4		
10047	Meriones unguiculatus	110548107	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		1	NC_083349.1	29074148	29083824	minus	4		
299123	Lonchura striata domestica	110484944	0	live	TMEM109	RLOC_00010103	transmembrane protein 109	LOW QUALITY PROTEIN: transmembrane protein 109		5	NC_042571.1	60492893	60494488	plus	3		
299123	Lonchura striata domestica	110471793	0	live	BRI3BP	RLOC_00005743	BRI3 binding protein	BRI3-binding protein		15	NC_042581.1	12624110	12627952	minus	3		
10089	Mus caroli	110294604	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		5	NC_034574.1	118410299	118424056	plus	4		
38626	Phascolarctos cinereus	110220336	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_018344054.1	9818447	9829049	minus	3		
38626	Phascolarctos cinereus	110200698	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_018344234.1	269974	278649	minus	4		
9874	Odocoileus virginianus	110131115	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_018342797.1	78356	102046	plus	5		
43700	Monopterus albus	109961549	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_018127936.1	1823126	1828951	plus	3		
51338	Castor canadensis	109693464	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		Un	NW_017871364.1	3868	10143	plus	2		
8255	Paralichthys olivaceus	109638142	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_017859680.1	3075874	3081400	minus	3		
8255	Paralichthys olivaceus	109627386	0	live	tmem109		transmembrane protein 109	transmembrane protein 109-like		Un	NW_017859649.1	1856353	1862957	minus	3		
9915	Bos indicus	109571440	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		17	NC_032666.1	53641196	53665029	minus	3		
9915	Bos indicus	109554495	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		29	NC_032678.1	38999805	39008691	plus	4		
109280	Hippocampus comes	109520656	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_017805532.1	997389	999900	plus	3		
113540	Scleropages formosus	108920145	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		21	NC_041826.1	24611693	24614989	minus	3		
42514	Pygocentrus nattereri	108412853	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		20	NC_051230.1	2078605	2083269	plus	3		
9974	Manis javanica	108391485	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_023435991.1	7898334	7921915	minus	3		
37003	Kryptolebias marmoratus	108242414	0	live	si:dkey-74k8.3		uncharacterized si:dkey-74k8.3	uncharacterized protein si:dkey-74k8.3		LG9	NC_051438.1	16478206	16483067	plus	4		
291302	Miniopterus natalensis	107529682	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_015504335.1	1379761	1393121	minus	3		
291302	Miniopterus natalensis	107527696	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_015504295.1	908534	912132	minus	3		
9407	Rousettus aegyptiacus	107502545	0	live	BRI3BP	HJG63_001573	BRI3 binding protein	BRI3-binding protein		Un	NW_023416308.1	2383615	2408644	minus	3		
93934	Coturnix japonica	107321465	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		15	NC_029530.1	3795780	3800956	plus	3		
103944	Protobothrops mucrosquamatus	107292670	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_015387584.1	343656	352932	minus	4		
103944	Protobothrops mucrosquamatus	107282797	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_015386115.1	53213	57139	minus	3		
9157	Parus major	107211456	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		15	NC_031784.1	1664461	1671112	plus	4		
9157	Parus major	107206149	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		5	NC_031774.1	6995803	6998238	minus	4		
9994	Marmota marmota marmota	107135883	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		Un	NW_026000174.1	63279565	63289717	plus	6		
146911	Gekko japonicus	107118500	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_015172071.1	140933	152690	plus	3		
146911	Gekko japonicus	107110585	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_015165909.1	88507	112535	minus	6		
28743	Cyprinodon variegatus	107097120	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_015151126.1	168291	176328	minus	3		
32536	Acinonyx jubatus	106978349	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		D3	NC_069392.1	5121677	5146472	minus	3		
48699	Poecilia latipinna	106963576	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_015114167.1	102176	105715	minus	3		
48701	Poecilia mexicana	106924512	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_015095213.1	349474	353781	minus	3		
198806	Calidris pugnax	106901609	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_015090783.1	3056588	3063383	minus	3		
198806	Calidris pugnax	106891899	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_015090901.1	2702858	2716384	plus	3		
9172	Sturnus vulgaris	106859980	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_014650700.1	1100288	1106556	plus	3		
9172	Sturnus vulgaris	106854698	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_014650562.1	1297671	1299827	minus	4		
35019	Thamnophis sirtalis	106551649	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_013659457.1	21211	29971	minus	2		
52670	Austrofundulus limnaeus	106523813	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_013952568.1	695301	699750	minus	3		
202946	Apteryx mantelli mantelli	106494972	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_013987986.1	209150	220096	minus	4		
8845	Anser cygnoides	106031184	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_025927732.1	742385	751406	plus	3		
10020	Dipodomys ordii	105995378	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		Un	NW_012267333.1	1765334	1776065	minus	4		
10020	Dipodomys ordii	105990604	0	live	Bri3bp		BRI3 binding protein	BRI3-binding protein		Un	NW_012267282.1	2600483	2610211	minus	3		
8078	Fundulus heteroclitus	105915986	0	live	bri3bp		bri3 binding protein	BRI3-binding protein|BRI3-binding-like protein		12	NC_046372.1	4369624	4378506	minus	3		
7950	Clupea harengus	105908454	0	live	tmem109		transmembrane protein 109	transmembrane protein 109		22	NC_045173.1	7715761	7725218	plus	3		
7950	Clupea harengus	105889958	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		7	NC_045158.1	6079722	6083801	plus	3		
379532	Propithecus coquereli	105825599	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_012154285.1	2330865	2350449	minus	3		
379532	Propithecus coquereli	105810047	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_012145190.1	86773	95162	minus	4		
37293	Aotus nancymaae	105713450	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_018491581.1	2723592	2724583	plus	1		
9531	Cercocebus atys	105591027	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_012001186.1	13362308	13394381	plus	3		
9531	Cercocebus atys	105572991	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_012003295.1	292849	303255	minus	4		
9545	Macaca nemestrina	105493608	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_012010578.1	4473993	4536146	minus	3		
9545	Macaca nemestrina	105464644	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_012012700.1	1482416	1492266	plus	4		
132908	Pteropus vampyrus	105306716	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_011889237.1	316813	331190	minus	3		
9838	Camelus dromedarius	105094342	0	live	BRI3BP	Cadr_000027895	BRI3 binding protein	LOW QUALITY PROTEIN: BRI3-binding protein		32	NC_044542.1	4669231	4699185	minus	5		
9837	Camelus bactrianus	105080680	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_011517499.1	8463685	8479698	plus	2		
8010	Esox lucius	105014592	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		13	NC_047581.1	31390926	31396290	minus	3		
43346	Bison bison bison	104989566	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_011494732.1	3999045	4020802	minus	3		
43346	Bison bison bison	104988345	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_011494696.1	745394	754236	minus	4		
8208	Notothenia coriiceps	104952297	0	live	bri3bp		bri3 binding protein	BRI3-binding protein		Un	NW_011352500.1	1080840	1084428	minus	3		
215358	Larimichthys crocea	104920276	0	live	bri3bp	EH28_03018	bri3 binding protein	BRI3-binding protein		III	NC_040013.1	29726211	29732203	minus	3		
9103	Meleagris gallopavo	104910945	0	live	TMEM109		transmembrane protein 109	LOW QUALITY PROTEIN: transmembrane protein 109		5	NC_015015.2	4622441	4624512	minus	4		
885580	Fukomys damarensis	104868314	0	live	Tmem109		transmembrane protein 109	transmembrane protein 109		Un	NW_022900939.1	1172330	1174547	minus	4		
52644	Haliaeetus leucocephalus	104840937	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		Un	NW_010973276.1	4780739	4787088	minus	4		
52644	Haliaeetus leucocephalus	104829796	0	live	TMEM109		transmembrane protein 109	transmembrane protein 109		Un	NW_010972613.1	90037	90463	plus	1		
932674	Corvus cornix cornix	104688738	0	live	BRI3BP		BRI3 binding protein	BRI3-binding protein		15	NC_046345.1	1878993	1885269	plus	3		
